Image,Persons/Photos,Desktop/Windows/SlideViewer,Text/Logo in Image,Arrow/Annotation,Image Perspective/Quality,Additional (On-Slide) Overview,Additional Control Elements,Multi-Panel Image
images/1ca73c29-dd0b-4fbf-b2cc-c6083ed7fa7f.jpg,False,False,False,False,True,False,False,False
images/0QZ_6HCVIo4_image_6f9faed6-47f6-4bb9-b624-9c6ade785684.jpg,False,True,False,False,False,False,True,False
images/889497206679633922_1.jpg,False,False,True,False,False,False,False,False
images/4afd208e-0354-4d5e-9269-a57128495804.jpg,False,False,True,True,False,False,False,True
images/_L-tz7RWo0A_image_15025191-ad77-4eee-ad2b-657b5ee8b25d.jpg,False,False,False,False,False,True,True,False
images/842687304967897088_0.jpg,False,False,False,False,False,False,False,False
images/GUsrQFV-YoE_image_479546d9-43b8-4331-a18b-776980397dd7.jpg,True,False,True,False,False,False,False,True
images/FT_6Lesb7DU_image_e0e48958-dc34-433c-8295-12912b5d427c.jpg,True,True,False,False,False,True,True,False
images/jsy6sGeq9RE_image_639b0308-90c5-4904-81cc-f592f61e4d15.jpg,False,False,False,False,False,False,False,False
images/1403167832620343297_3.jpg,False,False,False,False,False,False,False,False
images/h7oxx9g7DH4_image_4027550f-1289-4260-a90b-385e51a15793.jpg,False,True,False,False,False,False,False,False
images/Doa8uxc706Q_image_6b1fca5f-ee42-4795-b24b-1959b6bfe2c3.jpg,False,False,False,True,False,False,False,False
images/tM1d2mqCHd8_image_73767b5c-9981-416b-ae6a-0a6b632bc3f8.jpg,False,False,True,False,False,False,False,True
images/D5pzStfqRa8_image_bf8dad4d-63ce-4d18-b967-7e49f36247c8.jpg,False,True,False,False,True,False,True,False
images/WueRKMn5M50_image_76278ca0-d02c-4fd4-8e9d-b2a56865cbba.jpg,False,False,True,True,False,False,False,False
images/1439726018034638850_3.jpg,False,False,False,False,False,False,False,False
images/jkUCIcaE4gA_image_12b48952-a1bd-4037-81f5-3f002cb7e0e6.jpg,True,True,False,False,False,False,True,False
images/c395b550-7412-4554-bbef-89862ea7b1e1_1.jpg,False,False,True,False,False,False,False,False
images/Okct7zMQCNE_image_c247ff58-a433-4885-8433-659f5ba844b0.jpg,False,False,False,False,False,True,True,False
images/1048235923987714048_2.jpg,False,False,True,False,False,False,False,False
images/658747359589998592_3.jpg,False,False,False,False,False,False,False,False
images/00008000082949.jpg,False,False,True,False,True,False,False,False
images/EvJHki_a0pI_image_52f7e342-bba3-4ed3-9268-f1607c0bcce7.jpg,True,True,True,False,False,False,False,True
images/1151632903832506369_1.jpg,False,False,False,False,False,False,False,False
images/I7xxZtWAGUI_image_30a11ecc-2cce-4e16-ab97-35a7927906d3.jpg,False,True,False,False,False,False,False,False
images/npRtDfSNV5M_image_b4540e50-2f8f-4a4b-8519-c92d65674d30.jpg,False,True,False,False,False,False,False,False
images/4G3LjX8iQ5I_image_3889afb5-0be0-4ea8-90d4-66f4bc96b5a4.jpg,False,False,False,False,False,False,False,False
images/6p5BqsMcKHM_image_19b22a12-1a91-460f-b094-f92aa05ab65b.jpg,False,False,False,False,False,True,True,False
images/1318331452237500419_1.jpg,False,False,False,False,False,False,False,False
images/sZX2QZ-lZco_image_fe470a40-f434-469f-8282-e95e9573436f.jpg,False,False,False,False,False,True,True,False
images/1308848281917837312_0.png,False,False,False,False,False,False,False,False
images/-gDq-uK-wQ0_image_30eaaad5-41a3-4705-9ce5-6998129aeae8.jpg,False,True,False,False,False,False,True,False
images/6cmhZuat_Fw_image_13c7c194-dd42-4dca-8159-2148bc25abb9.jpg,False,True,False,False,False,False,True,False
images/I38AhlETuNY_image_5a1a5be6-881e-4637-94de-f34e1f86d083.jpg,False,True,False,False,False,False,False,False
images/1298267696971182080_0.jpg,False,False,False,False,False,False,False,False
images/QUl6ZjH6t20_image_d9e9d094-d377-4b6b-9dee-273404afcc45.jpg,True,True,False,False,False,False,True,False
images/1170553009488580609_0.jpg,False,False,False,False,False,False,False,False
images/v0cAS_nv6ZQ_image_5e64c79f-1c16-4ae7-872c-d6c00b3775fd.jpg,True,True,False,False,False,False,True,False
images/5l0OLQOJJS4_image_ca2a9335-d44b-47f5-8e0a-131c4fda5f44.jpg,False,False,False,False,False,True,True,False
images/TtDybWR85jg_image_5fead4b7-05e4-4ccb-b34d-0d3d73d1f911.jpg,True,True,False,False,False,False,True,False
images/ss0DwWugylg_image_9a42665d-37fc-4a03-baa6-492a8309fd25.jpg,False,False,True,True,False,False,False,False
images/88DgBZbNv8o_image_477f086d-52cb-417d-88d9-b3232863697c.jpg,True,True,False,False,False,False,True,False
images/8WWhRTta8ZI_image_aa44586e-f0b4-40e5-b01d-6cf45ce7c0cf.jpg,False,False,False,False,False,True,True,False
images/rvH9s7o6ve0_image_2e020ec5-ee07-4662-a190-108392998ece.jpg,False,False,True,True,False,False,False,False
images/RHFzxY4ZeYk_image_2ef5aa69-6071-42fe-9c68-f9f579f59157.jpg,False,False,False,False,False,False,False,False
images/RA-YJvmd0uQ_image_9c9b5da1-ed7f-4b06-9033-637fcc079bcd.jpg,False,True,True,True,False,True,True,False
images/72cHFeWTTbM_image_97ac058a-679f-428e-95c9-fe73e32ade9b.jpg,True,True,False,False,False,True,True,False
images/1554163655184449537_2.jpg,True,False,True,False,True,False,False,False
images/09c0bb5b-6eca-4d0a-9499-c31cf35fe568.jpg,False,False,True,False,False,False,False,True
images/00020000201129.jpg,False,False,False,False,False,False,False,False
images/00004000044209.jpg,False,False,False,False,False,False,False,False
images/976804476672671745_0.jpg,False,False,True,False,False,False,False,True
images/1186497204942454786_0.jpg,False,False,False,False,False,False,False,False
images/zth4NYjONns_image_bc17c4d6-ac08-41db-864d-888f205e0791.jpg,False,True,False,False,False,False,True,False
images/zQdg1p_ahKI_image_f68d33cd-8dd8-48a3-8dee-0b8bf52d3a0b.jpg,False,False,True,False,False,False,False,False
images/1517528139865497608_2.jpg,False,False,False,False,False,False,False,False
images/IFdNlEJLAnA_image_21f7cfc2-f6d7-4aba-aff3-2a243e1ddb9a.jpg,False,False,True,False,False,False,False,False
images/rYzz-lNTwY8_image_c60b3426-f441-4c9e-9462-6e9d46df5553.jpg,False,True,False,False,False,False,True,False
images/e1-RbKH5HVI_image_daf02958-d2a9-45e9-a8de-0b31a2851444.jpg,False,False,False,False,True,False,False,False
images/n9Vy08KuN5w_image_54ef4acd-3950-4381-8561-7a95dc424f85.jpg,False,False,False,False,False,False,False,False
images/cLPwf1p21mE_image_d72ac78b-2b56-401b-b340-66b869b44f8b.jpg,False,False,False,False,False,True,True,False
images/Y1HL3N08LN0_image_7cacb768-d5e0-41e5-ae22-427c0807e0f5.jpg,False,True,False,False,False,False,True,False
images/fxOPTwK6UgY_image_565066ea-cd43-49ee-9d5c-7f164571913b.jpg,False,True,True,False,False,False,False,False
images/LakiVweoeR8_image_e3d9d412-78fd-4ea2-9917-763bf8aec61f.jpg,False,False,False,False,True,False,False,False
images/LG72DjuVvhY_image_4ca9eca7-449d-4c82-85ea-0373f7caa1d8.jpg,False,False,False,False,False,False,True,False
images/1245084457423581184_3.jpg,False,False,True,False,False,False,False,False
images/nr9bJRQDhtI_image_fc5c41fb-015a-48d8-aa19-cbbe8c8c9a92.jpg,False,False,False,False,False,False,False,False
images/1498254436208054275_1.jpg,False,False,False,False,False,False,False,False
images/rcLvZrTef1M_image_2912b3f1-db73-4eba-ba70-a2a919105e85.jpg,True,True,False,False,False,False,True,False
images/a2L6gwoOw70_image_7920bc6a-e426-43b0-a259-14f634ea49e7.jpg,False,False,False,False,False,True,True,False
images/_cIKB6sbO5Y_image_47a2f0b7-c2a0-4b89-8c16-23ccc9e0c255.jpg,False,False,False,False,False,False,False,False
images/uvlcvGmqx0g_image_92c8d019-c43b-42ee-ba89-b381a298039f.jpg,False,False,True,True,False,False,False,False
images/WxyBAh4GwnQ_image_369f036d-3c66-4cb2-b2d0-edf94a4c1971.jpg,False,True,False,False,False,False,False,False
images/1399860881463255042_0.jpg,False,False,False,True,False,False,False,False
images/PVRh4zkagRg_image_bb2774bd-a06a-4dd5-a702-d0bc23a32ce2.jpg,True,False,False,False,False,False,True,False
images/e434af76-51d1-4d5c-9f4b-ff85b0cca0d2_1.jpg,False,False,True,False,False,False,False,False
images/DoM0gMYhDx8_image_55d7e63f-ae85-496c-853e-a846492a7e57.jpg,False,False,False,False,False,True,True,False
images/977535641905979392_0.jpg,False,False,True,False,True,False,False,False
images/AAsXfFqHOw8_image_f60c0d27-7063-427f-aafa-450071f1c497.jpg,True,False,False,False,False,False,False,False
images/xF1Wl7VZZZk_image_da8396ff-86fc-463e-bcc0-f6e48f13099a.jpg,True,True,False,False,False,False,True,False
images/cd9f395f-e658-4cc2-a74e-999afe5cdb78.jpg,False,False,True,False,False,False,False,True
images/cr_0Eo5DwP8_image_b95acf8c-8592-4be6-acdf-e72f0a61ee4d.jpg,False,True,False,False,False,False,False,False
images/bf395b3a-9666-449c-81c9-da03140a8e42.jpg,False,False,True,True,False,False,False,True
images/NlRrOhookcw_image_15630c70-c361-4d72-8f40-08ae792ef3db.jpg,True,True,False,False,False,False,True,False
images/FRc68vRHiqY_image_b6d3e32e-d765-43f3-9aab-cdbffdf390c4.jpg,False,True,False,False,False,False,True,False
images/M_H3BdnGxpA_image_310227d6-ed8c-4a8e-9c22-1d0d42d36475.jpg,False,True,False,False,False,False,False,False
images/643fb740-36a3-42ac-9946-1d38f9abe787.jpg,False,False,True,False,False,False,False,True
images/7J7eUOOvxH0_image_c7620f52-be24-4ad4-9466-e1f6c261f6b1.jpg,True,True,False,False,False,False,True,False
images/1487110114217586689_2.jpg,False,False,False,False,False,False,False,False
images/1490707676548026369_3.jpg,False,False,True,False,False,False,False,False
images/WBk3US2kVl4_image_39f302be-17a1-42af-82be-5c2aa30126ea.jpg,True,True,False,False,False,False,True,False
images/Qwt63GKOED4_image_36194765-2d90-4c41-9b0a-4a2fc1c9866d.jpg,True,False,True,False,False,False,False,True
images/9itOltZ0SQE_image_8c423f60-c720-40d5-ad60-f0efde720bb3.jpg,False,False,True,False,False,False,False,True
images/5545eb9d-27c9-48f1-8ae9-97bc35238f8c.jpg,False,False,False,False,False,False,False,False
images/937858114996580352_1.jpg,False,False,False,False,True,False,False,False
images/XrnUcH7flQc_image_d32d3475-1ff2-4a45-9b79-8b368c1992c4.jpg,True,True,False,False,False,False,True,False
images/PSopHefJ5PM_image_1ea4e179-41f1-4ed3-9242-b9cdda294756.jpg,False,False,False,False,False,False,False,False
images/3WTyr8VyY2g_image_249e674c-b534-450e-9345-0990b6b04a70.jpg,False,False,False,False,False,False,False,False
images/1324596592662306816_1.jpg,False,False,True,False,False,False,False,False
images/1WuhaGCtj4k_image_91670c15-b440-4081-b56b-bae22d643237.jpg,False,True,False,False,False,False,True,False
images/7S4Co_tGVEI_image_a28a4c3e-64ef-46b7-b1bd-8df9c947a5f5.jpg,False,False,False,False,False,False,False,False
images/UX5nYB93Z9Y_image_8b569038-c59e-4559-b64b-49c17abbf0f3.jpg,False,True,False,False,False,False,False,False
images/8mUstGH72OQ_image_b2cc4c01-721a-42d8-abc1-57e7d2ce814a.jpg,False,True,False,False,False,False,False,False
images/ryIkgysV5Ew_image_bed5dbff-a039-4eb4-abe0-987d67509d94.jpg,False,False,True,False,False,False,False,False
images/rqz6StOREa0_image_5963f516-0099-431d-b7fe-078eb2b92600.jpg,False,True,False,False,True,False,False,False
images/P5L21qkpB5w_image_473027fb-8b6d-472f-9f78-2cd0011e0c36.jpg,False,True,False,True,True,False,False,False
images/ZVlX4tCsyOc_image_d042da16-e7a5-44e4-bd9d-f085ca0fc581.jpg,False,False,False,True,False,False,False,False
images/1580490261972791297_1.jpg,False,False,False,False,False,False,False,False
images/1276616087786983424_2.png,False,False,True,False,False,False,False,True
images/F7V0Zl7a2FY_image_19aa7864-90fd-47b2-872d-1859cbe548f5.jpg,False,False,False,False,False,True,True,False
images/_aDPzTKq44U_image_5bc51de5-9e7a-4462-8e6f-c056e0e02ac6.jpg,True,True,False,False,False,False,True,False
images/21cab499-62e2-4c86-932c-942bb89aecac_3.jpg,False,False,True,True,False,False,False,False
images/YwZFc3Kkquo_image_2eb185ab-8187-43ac-a6e9-374a659c9461.jpg,False,False,False,True,False,False,False,False
images/0sc1iOAZf9k_image_7f8ef421-a308-4df5-9cba-01876e07f57a.jpg,True,True,False,False,False,False,True,False
images/1249411303275483136_2.jpg,False,False,True,False,False,False,False,False
images/1kbka87xrk4_image_43132b6f-aeae-41d7-8904-2767115604e3.jpg,False,False,False,False,False,True,True,False
images/00009000094740.jpg,False,False,False,True,False,False,False,False
images/1036743277116936192_1.jpg,False,False,False,False,True,False,False,False
images/1368652380896628739_0.jpg,False,False,True,False,False,False,False,False
images/KygzRc_oprk_image_946be350-81be-49fe-84ad-791c4f1a360b.jpg,True,False,False,False,False,True,True,False
images/duzKXi2hRgk_image_3d59945d-b967-47bc-a1e8-fe2334e1801c.jpg,True,True,False,False,False,False,True,False
images/D7qa8zifuPw_image_c78c7556-1e14-4529-8741-62640dddff1c.jpg,False,False,False,False,False,True,False,False
images/FLKQYKzf1Cg_image_56cfa096-07c6-4353-a02d-e98de63e688f.jpg,False,False,False,False,False,False,False,False
images/chdt8iqhx5U_image_95f8ea05-1445-49ff-9528-8919d2befb97.jpg,False,False,False,False,False,False,False,False
images/AgD81JlEBBM_image_60718741-deb9-4dd9-9bc1-b8693ffe975a.jpg,False,True,False,False,False,False,True,False
images/1jDHzZ4_P-k_image_cb445179-f203-480a-ada7-957c564ea1a3.jpg,False,True,False,False,False,True,False,False
images/KrkUXgL6Me8_image_fb1e7f8e-4d06-4c25-90d2-b6a07f598a2b.jpg,True,False,False,False,False,False,False,True
images/1412872700628963336_3.jpg,False,False,True,False,False,False,False,False
images/1487049596907900928_0.jpg,False,False,False,False,False,False,False,False
images/00025000250165.jpg,False,False,False,False,False,False,False,True
images/4Y7IyaoLAFU_image_59f79605-2935-4693-a141-89d06630ec9f.jpg,False,True,False,False,False,False,True,False
images/hWdodODUqoM_image_10d7740d-ef9d-425c-96f1-1194d97b1f11.jpg,False,False,False,False,False,False,False,False
images/rcVWaqz8pzs_image_f5c60b83-7d8d-48a1-a258-2382877b0088.jpg,True,True,False,False,False,False,True,False
images/v0kek45WOqE_image_1f6128a1-c49d-426e-bc28-3f5da0a521ef.jpg,False,True,True,False,True,True,False,False
images/6a00bb44-83fc-44de-b43c-c43a69ef8c9c.jpg,False,False,False,False,False,False,False,True
images/WxBFLRuPK0E_image_9a39ca52-14ac-4899-83c6-03b64f68bf84.jpg,True,False,True,False,False,False,False,True
images/1269154411969822720_0.jpg,False,False,True,False,False,False,False,False
images/1603298354594816002_3.jpg,False,False,False,False,False,False,False,False
images/iA553j_NNAc_image_0d7e02a6-bc7a-45e3-96cf-2f292f715212.jpg,True,False,True,False,False,False,False,True
images/urGbWAv1cLM_image_8457d992-8696-4937-8761-e49e7840444b.jpg,True,True,False,False,False,False,True,False
images/mTAhnRB9V9E_image_b243836d-49fb-498a-806d-6154f68d0714.jpg,False,False,True,False,False,True,True,False
images/yAZnDz8svcc_image_6b3b8a2a-5495-47f7-9599-9fe12365b984.jpg,False,False,True,False,False,True,False,False
images/-KdKzba3Np0_image_7ab30cbb-552a-499f-8941-c35fcf7165f1.jpg,False,False,True,False,False,False,False,False
images/Fg2AL15PnaY_image_c0dd035f-f844-45ba-b3d9-c0fe79c8da8f.jpg,True,False,True,False,False,False,False,False
images/1CSi7Kc7RUU_image_2b9be87c-4b50-4323-9602-5b2d3252ec70.jpg,False,False,True,False,False,False,False,False
images/ae3317fd-a838-47ee-94f0-679271bc639a.jpg,False,False,True,False,False,False,False,True
images/1075864312676270083_1.jpg,False,False,False,False,False,False,False,False
images/jXz9sRaapzo_image_34b1f2e8-36d2-4039-b711-42586fde1662.jpg,True,True,False,True,False,True,True,False
images/aThj55Z1ZBw_image_abe45e5a-103a-4ff2-b72f-76c86416b41f.jpg,True,False,False,False,False,False,False,False
images/KrHMC7I0428_image_1b678d42-3a39-4e9a-9a2a-1e32bbb183c7.jpg,True,True,False,False,False,False,False,False
images/1452017813095428099_0.jpg,False,False,True,False,False,False,False,False
images/iQR0yXEU0Mw_image_c72f3e5d-0dfd-45ce-bfb5-0581e7d14dff.jpg,True,True,False,False,False,False,True,False
images/03l7rQfSfw8_image_e296e04a-869b-496a-bf08-545d3106fb62.jpg,True,True,False,False,False,True,True,False
images/gHcWscqhXhg_image_d381f3cc-b84a-497c-83c4-3fd7e8379eae.jpg,False,True,True,False,False,False,False,False
images/hJ6x2a0Ps6s_image_ae556f4a-440a-46d1-9340-97c80b00953f.jpg,False,True,False,False,False,False,False,False
images/8eNibsTDFMg_image_38e3503d-3fae-468a-b992-abfffa932bcc.jpg,True,True,False,False,False,False,True,False
images/SnTbrq_wfnc_image_8abac92c-ba20-4e9c-aadf-09871d51fb97.jpg,True,True,False,False,False,False,True,False
images/8EpPUmNRV0c_image_47dc83ba-f798-480a-83e1-092a50b51fd8.jpg,True,True,False,False,False,False,False,False
images/cfTSkrtg4e4_image_41e9598a-dc5e-4cf9-8516-8ef86fd8a10f.jpg,False,False,True,False,True,True,True,False
images/tV5VblKiihI_image_1cdf1cd9-14bc-4bbc-9894-5c01f178a0b9.jpg,False,False,False,False,True,False,False,False
images/MsQuyPJbrks_image_ec54ee67-13a6-4b12-aff8-3ee4a7167ee2.jpg,True,True,False,False,False,False,True,False
images/7ZfTH2HpynI_image_96850ee8-c3e8-46fe-abd4-8eb99b741242.jpg,False,True,False,False,False,False,True,False
images/uEDd7LyzTCU_image_a0e24b65-ded2-4a25-bc04-04cf4fa6c375.jpg,False,False,False,False,False,True,True,False
images/622076735413223424_0.jpg,False,False,False,False,False,False,False,False
images/IzpAXm-aCO0_image_f1f2cb96-cdd6-4576-af62-7e442f269c6a.jpg,False,False,True,False,True,True,False,False
images/1573004557621362688_1.jpg,False,False,False,True,False,False,False,False
images/2PDZ9Qr6xyU_image_ca345b9a-79ac-4c3f-ba22-dd85583a9cc8.jpg,False,False,True,False,False,False,False,False
images/2mPUluEbyLQ_image_be8d3c7f-fe64-4261-957c-aa3f2fd1be0b.jpg,True,True,False,False,False,False,True,False
images/1Vs0jiAb7UI_image_ff7218cc-b305-467d-aa5f-527cfe797c07.jpg,False,False,False,False,False,False,False,False
images/zJyP3cY-0_U_image_3563e90a-a566-4e17-aa08-115f9da1b563.jpg,True,True,False,False,False,False,True,False
images/1090994614830538754_0.jpg,False,False,True,False,False,False,False,False
images/00002000020985.jpg,False,False,False,False,False,False,False,False
images/TabosXR4odA_image_52346bd3-2d36-4bf3-ac03-0143c99f4c58.jpg,False,True,True,True,False,True,True,False
images/es-B5_AbzCE_image_3a0de4ec-bed3-4c2e-95bf-a7b0901df4fa.jpg,False,False,True,True,False,False,False,False
images/4prnXBarImo_image_61ad2112-57c2-4ffa-a80b-7b324e9aefb2.jpg,True,True,False,False,False,False,True,False
images/ZmMtTxiaJPA_image_20ea2b03-d68e-4f60-b09e-b73aff078e05.jpg,False,False,False,False,False,True,False,False
images/Jv30_V10XS0_image_0e903ac1-dd2f-4c70-9b50-a2b84c93fdeb.jpg,False,False,False,False,False,False,False,False
images/LJbDWjVjaQc_image_b5151f91-865a-4f74-9e5d-d4b3cbcbd65d.jpg,False,False,False,False,False,False,False,False
images/MVWgLLiirKU_image_555291d2-8c17-4cd5-8ffa-a4bea4f586e8.jpg,False,False,False,True,False,False,False,False
images/dwKK8Hq92oA_image_a1915e19-9f76-480b-9b86-05f17f809b7c.jpg,True,True,False,False,False,False,True,False
images/7sGAW9FkJig_image_61bbd426-837c-474d-b602-89310c2a9972.jpg,False,False,False,False,False,False,True,False
images/1cHZNiYFTfY_image_2a348795-4786-4770-aab8-ffc8fe01be3d.jpg,False,False,False,False,False,False,False,False
images/vFAxsN2TkeY_image_00585d17-a69c-4388-9995-b2df187431d3.jpg,False,True,True,False,False,False,False,False
images/1040239193023229952_3.jpg,False,False,True,False,False,False,False,False
images/kl4f7ZgelSI_image_fa28df32-a341-4abd-b8d2-a5b552a2888d.jpg,False,False,True,True,False,False,False,False
images/4a2dd677-aee4-49f4-b34b-93a0674d0ce2.jpg,False,False,False,False,False,False,False,True
images/q_HZqqy49ac_image_3b53ee98-5bc9-4966-92c6-2dd2bf7ac4fa.jpg,False,False,False,False,False,True,True,False
images/3qmVDVi9CPM_image_4ad37957-096b-4f04-8ceb-866010aa6bb4.jpg,False,True,False,False,False,False,False,False
images/06KO3DCUsSE_image_62150489-c998-41b2-9487-e228b19a438f.jpg,False,False,False,False,False,True,True,False
images/EKpPF02Ci6o_image_e31594e9-1203-4dc8-9b95-4fea079a2429.jpg,True,False,False,False,False,True,False,False
images/q9_bSt-wMRU_image_5eab3fbb-9ef4-4a4d-a527-8c7e786bb34a.jpg,False,False,False,False,True,False,False,False
images/4clAF0tGb10_image_c3ce6dd4-f54f-4fbc-8398-b319f527d29d.jpg,False,False,True,False,False,True,True,False
images/c11ee0d8-d214-4d14-b3d4-a01734f16ceb.jpg,False,False,False,False,False,False,False,False
images/3e6ade1c-1411-4f64-af0d-b854f74b3744_1.jpg,False,False,False,False,False,False,False,False
images/746484143886897152_0.jpg,False,False,True,False,False,False,False,False
images/kvI661vPmi8_image_0655688b-bbd9-48fd-91a5-b75bc4b6eab7.jpg,False,False,False,False,False,False,False,False
images/K4Tww4gK0iI_image_2a404ea4-3d01-45ca-8d15-bc54f49a1cbc.jpg,False,False,False,False,False,False,False,False
images/47qbh9YVaxI_image_ce158cb7-4ed1-4191-af61-46456e7a1379.jpg,False,False,False,False,True,False,False,False
images/810880192331874304_1.jpg,False,False,False,False,False,False,False,False
images/oqCi20EAgCQ_image_db9b3df9-4534-4894-ae9f-606a365959f6.jpg,False,False,False,False,False,True,True,False
images/B4rt17rA5h4_image_5a5ee164-1266-41c3-aef4-ac22d70a06d5.jpg,False,True,False,True,False,False,False,False
images/LRSDSw7JCMc_image_7ed20040-4853-4038-a762-88d0e8c6f5a2.jpg,True,False,False,False,False,True,False,False
images/iPos7QCIFHQ_image_c4b23f1e-d1b5-4596-8a83-288c14b9ffb9.jpg,True,True,False,False,False,False,True,False
images/897929414553501697_0.jpg,False,False,True,False,False,False,False,True
images/cA4GRmXzVWM_image_dc3652c4-8875-4a61-9841-e959c0735865.jpg,False,False,False,True,False,True,True,False
images/1560242058580955139_3.jpg,False,False,True,False,False,False,False,False
images/00001000014870.jpg,False,False,True,False,False,False,False,True
images/n9Vy08KuN5w_image_7104075a-1ab5-4273-9cd5-4bd2c118afc4.jpg,False,False,False,False,False,False,False,False
images/1266786948993212417_0.jpg,False,False,True,False,True,False,False,False
images/1475797258805276676_3.jpg,False,False,True,False,False,False,False,False
images/8dNNKF37_ZY_image_1691a1d9-15bb-4e78-9bab-fb0b8b417586.jpg,True,True,False,False,False,False,True,False
images/00035000359751.jpg,False,False,False,False,False,False,False,False
images/812083405391204352_0.jpg,False,False,True,True,False,False,False,False
images/_e2_I12pSxI_image_1c129359-2623-470a-8d84-06a277eb8d78.jpg,True,True,False,False,False,False,True,False
images/5Voh4rzvTDk_image_da52c3f5-ae81-4faf-84fd-b1dea671f19d.jpg,False,False,False,False,False,False,False,False
images/1530157407087005696_1.jpg,False,False,True,False,False,False,False,False
images/T0RqGM4gLUs_image_11ef2db0-7d29-4549-8edf-a996c678355b.jpg,False,False,False,False,True,True,True,False
images/jkUCIcaE4gA_image_e4b55181-c82c-49e0-8e81-5bfb24e53b22.jpg,True,True,False,False,False,False,True,False
images/dTr3MNl1FxE_image_f8a413a1-7206-431a-9fbf-ec69f015d081.jpg,True,True,False,False,False,False,True,False
images/c2S_vipzy74_image_990e5864-0aae-4723-842c-4e3f9469b34e.jpg,True,False,False,False,False,False,False,False
images/I38AhlETuNY_image_c7276cec-4ecd-4070-8248-879f81108558.jpg,False,True,False,False,False,False,False,False
images/IARujNWaL1I_image_08d1ab91-7623-430f-ab90-84b9a8c96684.jpg,False,True,False,False,False,False,False,False
images/00028000285814.jpg,False,False,False,False,True,False,False,False
images/1182098931276120064_0.jpg,False,False,False,False,False,False,False,False
images/K4Tww4gK0iI_image_d405a7bc-dfe0-4e24-ae36-e9f62faf0323.jpg,False,False,False,False,False,False,False,False
images/wU2ZKcPKu8k_image_7b88a608-5535-4c13-a08a-7235d7e4b7d8.jpg,True,True,False,False,False,False,True,False
images/i2LrrSdZ-Mo_image_d94768c3-d4e0-45ae-af59-d352f84143f3.jpg,False,False,True,True,False,False,False,False
images/g1ZpD7wRdlo_image_df956dd9-03b9-4351-a9fe-52c48037ad7e.jpg,False,False,True,True,False,False,False,False
images/00021000214095.jpg,False,False,False,False,False,False,False,False
images/JUgjnwoUyQ8_image_44585ff4-fd0b-4e3f-9e28-be9d075322c3.jpg,False,True,False,False,False,False,False,False
images/2fBl-VQDYWU_image_ac0737be-ab4b-44b1-8e8c-6ab782675a0c.jpg,False,False,False,True,False,False,False,False
images/tkoTYRqRt1Q_image_351ec852-31d4-4dba-8784-6aa870866aa9.jpg,False,True,False,False,False,True,True,False
images/885d74f3-b814-4477-8fe2-da7c96168b04.jpg,False,False,True,True,False,False,False,True
images/t6-iVUgPWA4_image_055283d9-56de-4799-9672-46725182e9bd.jpg,False,False,False,True,False,False,False,False
images/1386701015504850944_2.jpg,False,False,False,False,False,False,False,False
images/lJrCilgKIq4_image_4449908b-f3ec-4222-acf1-41a000070999.jpg,True,False,False,False,False,False,False,False
images/1378796190297423876_1.jpg,False,False,True,False,False,False,False,False
images/b03a83bf-5977-4f1f-83dc-dc747b688f87.jpg,False,False,False,False,True,False,False,True
images/613095060003909632_0.jpg,False,False,False,False,False,False,False,False
images/XKRn2NKfbZM_image_e999db8a-2a77-401d-a453-7d8dc92e1923.jpg,True,False,False,False,False,False,False,False
images/hhqAMhviK_Y_image_44e69318-6616-4dc6-8878-95b5e7000e49.jpg,True,True,False,False,False,False,True,False
images/AKexacKDx9o_image_b0b350c6-12fd-475d-abd6-2db8b181b237.jpg,False,False,False,False,False,True,True,False
images/9b4da9cf-cbd5-41ee-b07d-1c70c91e2dfa_1.jpg,False,False,True,False,False,False,False,False
images/Qy0sDJIrqYM_image_39a3fe25-784e-4f5f-9485-bf7518066f3f.jpg,True,True,False,False,False,False,True,False
images/1121072491235962890_2.jpg,False,False,False,False,True,False,False,False
images/rcVWaqz8pzs_image_4596e54c-e14d-46b5-ad00-0d4bdedc9537.jpg,True,True,False,False,False,False,True,False
images/961780593091637250_0.jpg,False,False,False,False,False,False,False,False
images/5ixizaXVYS4_image_70a60842-1512-48d7-a4ff-697528180909.jpg,True,True,False,False,False,False,False,False
images/1355512568828325889_2.jpg,False,False,False,False,False,False,False,False
images/ivBCcR4jAKA_image_b5a445ff-54fd-4e95-95e9-453e2e1a8937.jpg,False,True,True,True,False,True,True,False
images/rcLvZrTef1M_image_61a70acb-b2c4-4975-94ba-b0f056f324e9.jpg,False,True,True,False,False,False,True,False
images/VUB-VmqTEgY_image_0a2d82a3-4699-4c46-ad48-8e3d53188380.jpg,False,False,False,False,False,False,False,False
images/DGUNUNpZ0z8_image_3f0c70b5-b0c4-43f7-8213-06bdb57ad7cd.jpg,False,False,False,False,False,False,False,False
images/EYieECSi9Ew_image_334257f9-8469-4aee-bf64-5593843cbd2d.jpg,False,False,True,False,False,False,False,False
images/qWjuoXaf-R4_image_15216a64-7436-448b-9f89-5dcffe663558.jpg,False,False,False,False,False,False,False,False
images/00006000065285.jpg,False,False,False,False,False,False,False,False
images/-gDq-uK-wQ0_image_4e993da5-431e-4233-9a97-aa413d41eaf8.jpg,False,True,False,False,False,False,True,False
images/1372179882210381828_1.jpg,False,False,True,False,False,False,False,False
